0.00000005,2.05E-10,1.28973E-10
0.0000001,3.61E-10,6.58E-11
0.0000002,2.88E-10,1.69E-11
0.0000005,2.86E-10,4.79E-12
0.000002,5.85E-10,3.91E-11
0.000005,2.86E-10,5.57E-11
0.00001,5.48E-10,5.82E-11
0.00002,2.97E-10,7.85E-11
0.00005,3.27E-10,1.87737E-10
