0.00000005,4.29E-10,2.32262E-10
0.0000001,1.90E-10,3.02E-11
0.0000002,5.21E-10,1.0642E-10
0.0000005,5.11E-10,2.89588E-10
0.000002,1.36E-09,6.051E-10
0.000005,1.49E-09,1.26393E-10
0.00001,1.08E-09,3.08852E-10
0.00002,9.49E-10,2.83579E-10
0.00005,6.05E-10,6.94E-11
